Unnamed: 0,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,season,country_BEL,country_BRA,country_CHE,country_CHN,country_CN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ITA,country_NLD,country_NOR,country_Other,country_POL,country_PRT,country_RUS,country_SWE,country_USA,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,room_type_changed,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
9090,City Hotel,0,0.4822259701716794,2016,July,28,6,1,4,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.32286037253193545,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
9092,City Hotel,0,-0.8459277100526877,2017,March,12,23,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.21904104187499718,0,1,0,False,False,False,True,False,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9093,City Hotel,1,-1.028013295244738,2017,August,32,7,1,0,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.1934338227445764,0,0,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9094,Resort Hotel,1,1.3498102290279193,2015,September,38,15,1,5,2,0,0,0,25,0,A,A,0,252,-0.12701640452702223,-1.2525923610822043,0,0,1,False,True,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,True,False,False,True,False
9095,Resort Hotel,0,-1.028013295244738,2016,January,4,22,0,1,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-1.3870491030027214,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9096,City Hotel,1,1.5961613148759874,2016,July,28,6,2,4,1,0,0,0,0,0,A,A,0,19,-0.12701640452702223,0.3785444777717455,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9097,City Hotel,0,-0.9101932107087055,2017,April,15,14,1,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.7724076611752804,0,0,0,True,False,False,False,False,Spring,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,False,True
9098,Resort Hotel,0,0.589335137931709,2016,August,32,1,1,3,2,0,0,0,0,0,D,D,0,96,-0.12701640452702223,0.5741179205652249,0,1,1,True,False,False,False,False,Summer,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9099,City Hotel,1,-0.8994822939327025,2016,March,13,24,0,3,3,0,0,0,0,0,D,D,0,9,-0.12701640452702223,2.37964107924336,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9100,City Hotel,0,-0.3210927880285427,2016,July,31,27,1,4,3,0,0,0,0,0,D,D,0,9,-0.12701640452702223,1.228745694360066,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9101,City Hotel,1,-0.6102875409806227,2015,August,33,14,0,2,2,0,0,0,0,0,A,A,0,6,-0.12701640452702223,-0.04248168379755048,0,0,0,False,False,True,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9102,City Hotel,1,0.7821316398997623,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,19,-0.12701640452702223,2.0083231677174074,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9103,City Hotel,1,2.3566364059721976,2016,May,21,19,0,2,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.9252784741847839,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9104,City Hotel,0,-1.028013295244738,2016,June,26,21,0,3,1,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.767789954887101,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9105,Resort Hotel,0,-0.8887713771566996,2017,January,2,12,0,2,2,0,0,0,0,0,A,D,0,0,-0.12701640452702223,-1.5228639938315267,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,False,False,False,True,False
9106,City Hotel,0,-0.770951292620667,2016,September,39,18,2,1,2,0,0,0,0,0,A,A,0,22,-0.12701640452702223,-0.028900194714669966,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9107,City Hotel,0,-0.24611637059652194,2016,July,27,1,2,5,3,0,0,0,0,0,D,D,0,86,-0.12701640452702223,0.5860696309581598,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9109,Resort Hotel,0,-0.8245058765006819,2017,January,5,31,0,1,1,0,0,0,0,0,A,D,1,240,-0.12701640452702223,-1.4413750593342436,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,False,True
9110,City Hotel,0,-0.9530368778127174,2016,May,19,5,0,3,2,0,0,0,0,0,A,A,0,6,-0.12701640452702223,1.3020857354076205,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9112,City Hotel,1,-0.29967095447653674,2016,February,8,17,0,2,2,0,0,0,1,0,A,A,0,37,-0.12701640452702223,-0.5721597580298906,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9113,Resort Hotel,0,-0.9851696281407263,2017,May,18,5,2,2,2,0,0,0,0,0,D,D,0,240,-0.12701640452702223,-0.028900194714669966,0,2,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9114,Resort Hotel,0,-0.8673495436046936,2016,March,12,18,0,2,2,0,0,0,0,0,A,A,0,250,-0.12701640452702223,-1.3870491030027214,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9115,Resort Hotel,0,-0.6638421248606374,2016,October,44,27,0,0,2,0,0,0,0,0,A,I,0,6,-0.12701640452702223,-2.6093831204619677,0,0,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
9116,City Hotel,1,1.6497158987560023,2016,September,40,26,1,3,2,0,0,0,0,0,A,A,0,3,-0.12701640452702223,-0.028900194714669966,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9117,Resort Hotel,0,2.238816321436165,2016,July,27,1,4,10,2,0,0,0,0,0,A,A,1,40,-0.12701640452702223,-0.9850370261494583,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,False
9118,City Hotel,0,-0.8137949597246789,2017,July,31,31,1,3,2,1,0,0,0,0,E,E,0,14,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9119,City Hotel,0,1.3176774786999104,2015,September,36,4,1,2,1,0,0,0,0,0,A,E,0,3,-0.12701640452702223,-0.5267975844930696,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,False,False,False,False,True
9120,City Hotel,0,-0.46033470611658117,2015,August,35,24,1,1,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.9252784741847839,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
9121,City Hotel,1,0.5357805540516942,2016,April,18,24,2,0,2,0,0,0,0,0,A,A,0,26,9.390437805602152,-0.028900194714669966,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9123,Resort Hotel,0,-0.6959748751886463,2016,December,50,9,0,2,1,0,0,1,0,1,A,D,0,6,-0.12701640452702223,-1.5228639938315267,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,True,False,False
9124,City Hotel,1,0.08592204945956983,2017,May,20,15,1,2,1,0,0,0,0,0,A,A,0,0,-0.12701640452702223,1.736693386059797,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9126,City Hotel,0,0.3429840520836409,2016,August,33,11,0,3,3,0,0,0,0,0,D,D,0,9,-0.12701640452702223,1.375425776455175,0,2,0,True,False,False,False,False,Summer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9127,City Hotel,1,0.49293688694768234,2017,June,26,28,0,1,2,0,0,0,0,0,A,A,0,3,-0.12701640452702223,0.785989150258161,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9128,Resort Hotel,0,-0.8673495436046936,2016,November,48,23,0,4,2,1,0,0,0,0,G,G,0,240,-0.12701640452702223,-0.21904104187499718,1,2,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
9129,Resort Hotel,0,-1.028013295244738,2017,April,17,28,0,1,2,0,0,0,0,0,B,B,0,0,-0.12701640452702223,0.3785444777717455,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9130,City Hotel,0,-0.3960692054605634,2016,August,36,31,0,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.3731118821385932,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9131,Resort Hotel,0,-0.12829628606048937,2017,June,23,10,2,1,2,0,0,0,0,0,D,D,1,250,-0.12701640452702223,1.1934338227445764,0,3,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9132,City Hotel,0,-0.3425146215805486,2016,April,18,25,1,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,1,0,True,False,False,False,False,Spring,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9133,Resort Hotel,1,-0.8137949597246789,2017,August,35,27,2,5,2,0,0,0,0,0,E,E,0,11,-0.12701640452702223,2.33427890570654,0,1,1,False,False,True,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9134,Resort Hotel,0,-1.0173023784687352,2016,December,49,3,0,1,2,0,0,0,0,0,A,D,0,240,-0.12701640452702223,-0.8437895396875009,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9135,City Hotel,1,0.2037421339956024,2017,May,21,22,1,3,2,0,0,0,0,0,E,E,0,9,-0.12701640452702223,2.096602846756131,0,2,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9136,City Hotel,0,0.0966329662355728,2017,March,10,8,1,4,2,0,0,0,0,0,A,A,0,8,-0.12701640452702223,-0.11555009506344759,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9137,Resort Hotel,0,-0.27824912092453086,2016,November,49,29,0,4,2,0,0,0,0,0,E,F,0,240,-0.12701640452702223,-0.3602885283369546,0,1,1,False,False,True,False,False,Autumn,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9138,City Hotel,0,1.3390993122519161,2015,October,42,17,2,1,2,0,0,0,0,0,A,A,0,3,-0.12701640452702223,-0.8437895396875009,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9139,Resort Hotel,0,-0.20327270349251012,2015,September,40,28,3,7,2,0,0,0,0,0,A,A,0,40,-0.12701640452702223,-0.6509323947105977,0,0,1,False,False,True,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,False
9140,Resort Hotel,1,1.6068722316519903,2015,September,36,5,2,5,2,0,0,0,1,0,A,A,0,96,-0.12701640452702223,-1.008125557590355,0,0,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9141,City Hotel,1,-0.29967095447653674,2016,April,18,24,2,2,2,0,0,0,0,0,A,A,1,9,-0.12701640452702223,0.3345404531432125,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9142,City Hotel,0,-0.46033470611658117,2016,December,51,16,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.4580752497336942,0,2,0,False,False,False,True,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9143,City Hotel,1,0.578624221155706,2017,June,24,17,2,3,1,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.6501742594293558,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9144,City Hotel,0,1.8210905671720496,2017,May,20,17,0,2,3,0,0,0,0,0,D,D,1,9,-0.12701640452702223,-2.1204495134782695,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9145,City Hotel,1,-0.43891287256457523,2017,May,22,31,0,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9146,City Hotel,0,-0.9101932107087055,2017,March,10,7,0,2,1,0,0,0,0,0,A,A,1,441,-0.12701640452702223,0.9218040410869661,0,2,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9147,Resort Hotel,0,-0.8887713771566996,2016,June,26,20,1,0,2,0,0,0,0,0,A,C,0,240,-0.12701640452702223,0.07975171794837416,0,1,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,False,True
9148,Resort Hotel,0,-0.503178373220593,2015,July,31,27,3,5,2,0,0,0,0,0,A,A,0,242,-0.12701640452702223,2.276693391995126,0,1,1,False,False,True,False,False,Summer,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9150,City Hotel,0,-0.9530368778127174,2017,June,23,6,0,1,2,0,0,0,0,0,A,A,0,7,-0.12701640452702223,0.28075775637500594,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9151,City Hotel,0,1.3498102290279193,2016,December,49,2,1,2,3,0,0,0,0,0,D,E,0,9,-0.12701640452702223,0.39755856248777827,0,2,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9152,City Hotel,0,0.6321788050357208,2017,July,27,3,3,5,2,0,0,0,0,0,D,D,0,9,-0.12701640452702223,0.5442386445828876,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9153,City Hotel,0,-1.028013295244738,2016,June,25,12,1,0,2,0,1,0,0,0,A,D,2,28,-0.12701640452702223,-0.41597263357676467,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
9155,City Hotel,1,-0.3960692054605634,2017,February,6,7,0,2,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,0.16287043113560296,0,2,0,True,False,False,False,False,Winter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9156,Resort Hotel,1,-0.7066857919646492,2016,May,20,13,0,2,1,2,0,0,0,0,G,G,0,240,-0.12701640452702223,1.0576189319157712,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
9157,City Hotel,1,-0.9101932107087055,2016,July,29,10,2,2,1,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.3292487135733815,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9158,Resort Hotel,1,0.16089846689159057,2016,February,7,12,0,2,2,0,0,0,0,0,A,A,0,38,-0.12701640452702223,-0.7079746488586958,0,0,1,False,True,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9159,Resort Hotel,0,0.6321788050357208,2015,October,44,31,0,1,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-1.6315159064945708,1,0,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,False,False,False,True,False
9160,Resort Hotel,0,1.0713263928518422,2016,December,53,30,1,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.48719639043478963,0,0,1,False,False,False,False,True,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
9161,City Hotel,0,-0.43891287256457523,2015,December,53,28,1,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
9162,Resort Hotel,0,0.5250696372756912,2016,August,33,8,1,2,2,0,0,0,0,0,A,A,0,241,-0.12701640452702223,1.1344901601248754,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9163,Resort Hotel,1,-0.43891287256457523,2016,April,18,30,2,5,3,1,0,0,0,0,H,H,0,240,-0.12701640452702223,1.0847819100815324,0,1,1,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9165,Resort Hotel,0,-1.028013295244738,2016,December,51,14,0,1,2,0,0,0,0,0,A,E,0,240,-0.12701640452702223,-1.3055601685054383,1,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9167,Resort Hotel,0,1.7354032329640259,2017,June,23,8,4,10,2,0,0,0,0,0,D,D,0,243,-0.12701640452702223,-0.6971094575923912,0,2,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,False
9168,City Hotel,1,-0.43891287256457523,2017,March,11,18,1,1,2,0,0,0,0,0,D,D,0,9,-0.12701640452702223,0.27532516074185365,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9169,Resort Hotel,0,-0.9958805449167292,2016,June,26,22,0,2,2,2,0,0,0,0,G,G,0,240,-0.12701640452702223,-0.04248168379755048,1,0,1,True,False,False,False,False,Summer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9170,City Hotel,0,1.435497563235943,2016,August,35,25,1,3,2,2,0,0,0,0,F,F,0,9,-0.12701640452702223,1.7081722589857475,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9172,City Hotel,0,-0.6317093745326285,2016,November,46,9,0,4,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.8014720478126446,0,1,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,False,True
9173,City Hotel,0,-1.0173023784687352,2016,May,22,24,0,1,1,0,0,1,0,1,A,A,0,9,-0.12701640452702223,0.894641062921205,0,0,0,False,False,False,True,False,Spring,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9174,City Hotel,0,-0.235405453820519,2016,July,30,23,2,2,1,0,0,0,0,0,A,A,0,52,-0.12701640452702223,-0.7623006051902178,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9175,City Hotel,1,-0.9423259610367144,2017,April,17,29,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,2.2799529493750175,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9176,City Hotel,1,0.1501875501155876,2016,May,19,6,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.0820656122649563,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9177,City Hotel,0,0.7928425566757652,2017,March,11,17,1,2,1,1,0,0,0,0,F,F,0,9,-0.12701640452702223,2.1169750803804512,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9178,City Hotel,1,-0.8137949597246789,2016,September,39,18,2,2,2,0,0,0,0,0,A,A,0,118,-0.12701640452702223,-0.028900194714669966,0,1,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9179,City Hotel,0,-0.49246745644459006,2017,March,13,29,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.21360844624184488,0,1,0,False,False,False,True,False,Spring,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9180,Resort Hotel,0,0.9535063083158096,2016,April,17,18,1,1,2,0,0,0,0,0,A,A,0,298,-0.12701640452702223,-0.3005299763722803,0,0,1,False,False,True,False,False,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
9181,City Hotel,1,0.04307838235555799,2016,September,37,5,1,3,2,0,0,0,0,0,A,A,0,7,-0.12701640452702223,-0.12369898851317582,0,1,0,False,False,False,True,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9182,City Hotel,0,-0.21398362026851306,2017,June,24,11,2,3,1,0,0,0,0,0,D,D,0,8,-0.12701640452702223,1.424319137153545,0,2,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
